Instance,Terminal,Layer,X location,Y location,Voltage
_4604_,VPWR,li1,86.9400,46.2400,1.799370
_4603_,VPWR,li1,104.8800,122.4000,1.799091
_4602_,VPWR,li1,79.1200,73.4400,1.798887
_4601_,VPWR,li1,178.4800,62.5600,1.799766
_4600_,VPWR,li1,125.5800,242.0800,1.799298
_4599_,VPWR,li1,112.7000,144.1600,1.799221
_4598_,VPWR,li1,43.2400,100.6400,1.799408
_4597_,VPWR,li1,49.2200,106.0800,1.799412
_4596_,VPWR,li1,48.7600,193.1200,1.799482
_4595_,VPWR,li1,64.4000,57.1200,1.799400
_4594_,VPWR,li1,48.3000,242.0800,1.799491
_4593_,VPWR,li1,104.8800,62.5600,1.799187
_4592_,VPWR,li1,176.6400,160.4800,1.799603
_4591_,VPWR,li1,115.4600,198.5600,1.799238
_4590_,VPWR,li1,48.3000,73.4400,1.799205
_4589_,VPWR,li1,46.4600,144.1600,1.799526
_4588_,VPWR,li1,48.7600,160.4800,1.799570
_4587_,VPWR,li1,48.3000,46.2400,1.799564
_4586_,VPWR,li1,48.7600,214.8800,1.799281
_4585_,VPWR,li1,115.9200,78.8800,1.799090
_4584_,VPWR,li1,176.6400,204.0000,1.799634
_4583_,VPWR,li1,135.2400,89.7600,1.799058
_4582_,VPWR,li1,128.3400,171.3600,1.799286
_4581_,VPWR,li1,74.0600,231.2000,1.799101
_4580_,VPWR,li1,83.2600,198.5600,1.799225
_4579_,VPWR,li1,130.6400,35.3600,1.799370
_4578_,VPWR,li1,86.9400,149.6000,1.799059
_4577_,VPWR,li1,181.2400,35.3600,1.799797
_4576_,VPWR,li1,153.1800,214.8800,1.799360
_4575_,VPWR,li1,155.0200,35.3600,1.799555
_4574_,VPWR,li1,174.8000,84.3200,1.799682
_4573_,VPWR,li1,92.0000,209.4400,1.798773
_4572_,VPWR,li1,83.7200,35.3600,1.799276
_4571_,VPWR,li1,98.4400,100.6400,1.799032
_4570_,VPWR,li1,78.2000,95.2000,1.798846
_4569_,VPWR,li1,187.6800,73.4400,1.799287
_4568_,VPWR,li1,125.5800,225.7600,1.799231
_4567_,VPWR,li1,128.8000,144.1600,1.799245
_4566_,VPWR,li1,48.3000,84.3200,1.799542
_4565_,VPWR,li1,40.4800,116.9600,1.799497
_4564_,VPWR,li1,51.0600,176.8000,1.799291
_4563_,VPWR,li1,64.8600,35.3600,1.799365
_4562_,VPWR,li1,48.3000,225.7600,1.799458
_4561_,VPWR,li1,104.8800,35.3600,1.799264
_4560_,VPWR,li1,177.1000,176.8000,1.799511
_4559_,VPWR,li1,129.2600,214.8800,1.799097
_4558_,VPWR,li1,44.1600,57.1200,1.799571
_4557_,VPWR,li1,52.9000,133.2800,1.799197
_4556_,VPWR,li1,49.2200,155.0400,1.799345
_4555_,VPWR,li1,48.3000,35.3600,1.799501
_4554_,VPWR,li1,48.3000,204.0000,1.799204
_4553_,VPWR,li1,114.0800,95.2000,1.798814
_4552_,VPWR,li1,177.1000,187.6800,1.799619
_4551_,VPWR,li1,133.4000,95.2000,1.798937
_4550_,VPWR,li1,126.0400,165.9200,1.799306
_4549_,VPWR,li1,73.1400,220.3200,1.799284
_4548_,VPWR,li1,79.1200,193.1200,1.799264
_4547_,VPWR,li1,129.7200,40.8000,1.799360
_4546_,VPWR,li1,91.0800,149.6000,1.799032
_4545_,VPWR,li1,179.4000,29.9200,1.799882
_4544_,VPWR,li1,149.9600,209.4400,1.799213
_4543_,VPWR,li1,143.5200,35.3600,1.799463
_4542_,VPWR,li1,177.1000,89.7600,1.799564
_4541_,VPWR,li1,92.0000,204.0000,1.798814
_4540_,VPWR,li1,82.3400,40.8000,1.799235
_4539_,VPWR,li1,97.0600,95.2000,1.798791
_4538_,VPWR,li1,77.2800,95.2000,1.798846
_4537_,VPWR,li1,178.4800,68.0000,1.799550
_4536_,VPWR,li1,122.3600,220.3200,1.799226
_4535_,VPWR,li1,126.5000,144.1600,1.799238
_4534_,VPWR,li1,40.4800,84.3200,1.799612
_4533_,VPWR,li1,37.2600,122.4000,1.799544
_4532_,VPWR,li1,49.6800,176.8000,1.799291
_4531_,VPWR,li1,63.4800,40.8000,1.799317
_4530_,VPWR,li1,40.4800,231.2000,1.799462
_4529_,VPWR,li1,101.6600,29.9200,1.799458
_4528_,VPWR,li1,172.5000,176.8000,1.799458
_4527_,VPWR,li1,127.8800,214.8800,1.799097
_4526_,VPWR,li1,39.1000,62.5600,1.799565
_4525_,VPWR,li1,51.5200,127.8400,1.799142
_4524_,VPWR,li1,36.3400,155.0400,1.799529
_4523_,VPWR,li1,40.4800,35.3600,1.799578
_4522_,VPWR,li1,48.3000,209.4400,1.799187
_4521_,VPWR,li1,112.7000,100.6400,1.799040
_4520_,VPWR,li1,177.1000,193.1200,1.799601
_4519_,VPWR,li1,127.8800,89.7600,1.799005
_4518_,VPWR,li1,117.7600,165.9200,1.799264
_4517_,VPWR,li1,66.2400,225.7600,1.799286
_4516_,VPWR,li1,74.5200,193.1200,1.799292
_4515_,VPWR,li1,117.7600,35.3600,1.799301
_4514_,VPWR,li1,78.6600,149.6000,1.799120
_4513_,VPWR,li1,172.0400,29.9200,1.799838
_4512_,VPWR,li1,142.6000,209.4400,1.799116
_4511_,VPWR,li1,139.8400,29.9200,1.799605
_4510_,VPWR,li1,165.6000,89.7600,1.799422
_4509_,VPWR,li1,84.6400,209.4400,1.798811
_4508_,VPWR,li1,76.3600,35.3600,1.799299
_4507_,VPWR,li1,92.0000,100.6400,1.799038
_4506_,VPWR,li1,69.9200,95.2000,1.798889
_4505_,VPWR,li1,177.1000,78.8800,1.799672
_4504_,VPWR,li1,117.7600,225.7600,1.799199
_4503_,VPWR,li1,121.4400,144.1600,1.799228
_4502_,VPWR,li1,35.8800,84.3200,1.799664
_4501_,VPWR,li1,33.5800,127.8400,1.799458
_4500_,VPWR,li1,43.7000,176.8000,1.799406
_4499_,VPWR,li1,56.1200,40.8000,1.799367
_4498_,VPWR,li1,35.8800,225.7600,1.799614
_4497_,VPWR,li1,92.0000,35.3600,1.799262
_4496_,VPWR,li1,168.8200,171.3600,1.799566
_4495_,VPWR,li1,120.5200,214.8800,1.799058
_4494_,VPWR,li1,35.4200,57.1200,1.799656
_4493_,VPWR,li1,44.1600,127.8400,1.799289
_4492_,VPWR,li1,28.9800,155.0400,1.799666
_4491_,VPWR,li1,35.8800,29.9200,1.799696
_4490_,VPWR,li1,36.3400,204.0000,1.799414
_4489_,VPWR,li1,105.3400,100.6400,1.799030
_4488_,VPWR,li1,169.2800,193.1200,1.799523
_4487_,VPWR,li1,130.6400,89.7600,1.799025
_4486_,VPWR,li1,117.7600,171.3600,1.799270
_4485_,VPWR,li1,65.7800,225.7600,1.799286
_4484_,VPWR,li1,75.9000,198.5600,1.799247
_4483_,VPWR,li1,121.4400,35.3600,1.799320
_4482_,VPWR,li1,79.1200,144.1600,1.799297
_4481_,VPWR,li1,173.8800,35.3600,1.799810
_4480_,VPWR,li1,143.5200,214.8800,1.799237
_4479_,VPWR,li1,141.2200,40.8000,1.799443
_4478_,VPWR,li1,167.4400,84.3200,1.799606
_4477_,VPWR,li1,89.7000,214.8800,1.799014
_4476_,VPWR,li1,79.1200,35.3600,1.799288
_4475_,VPWR,li1,94.7600,106.0800,1.799049
_4474_,VPWR,li1,74.9800,100.6400,1.799102
_4473_,VPWR,li1,176.6400,68.0000,1.799586
_4472_,VPWR,li1,115.4600,225.7600,1.799190
_4471_,VPWR,li1,123.2800,149.6000,1.799031
_4470_,VPWR,li1,39.5600,89.7600,1.799509
_4469_,VPWR,li1,33.5800,116.9600,1.799592
_4468_,VPWR,li1,48.3000,187.6800,1.799421
_4467_,VPWR,li1,57.5000,35.3600,1.799417
_4466_,VPWR,li1,36.3400,231.2000,1.799551
_4465_,VPWR,li1,99.8200,40.8000,1.799245
_4464_,VPWR,li1,169.2800,176.8000,1.799379
_4463_,VPWR,li1,125.5800,209.4400,1.798926
_4462_,VPWR,li1,30.8200,62.5600,1.799684
_4461_,VPWR,li1,43.7000,133.2800,1.799342
_4460_,VPWR,li1,34.0400,160.4800,1.799729
_4459_,VPWR,li1,38.6400,35.3600,1.799600
_4458_,VPWR,li1,39.5600,204.0000,1.799354
_4457_,VPWR,li1,112.7000,100.6400,1.799040
_4456_,VPWR,li1,173.8800,193.1200,1.799571
_4455_,VPWR,li1,133.4000,73.4400,1.798944
_4454_,VPWR,li1,112.7000,171.3600,1.799261
_4453_,VPWR,li1,60.7200,220.3200,1.799372
_4452_,VPWR,li1,64.8600,198.5600,1.799308
_4451_,VPWR,li1,128.3400,24.4800,1.799234
_4450_,VPWR,li1,66.2400,149.6000,1.799228
_4449_,VPWR,li1,166.0600,24.4800,1.799652
_4448_,VPWR,li1,142.6000,225.7600,1.799363
_4447_,VPWR,li1,151.3400,24.4800,1.799449
_4446_,VPWR,li1,153.1800,89.7600,1.799256
_4445_,VPWR,li1,78.2000,214.8800,1.799045
_4444_,VPWR,li1,82.3400,19.0400,1.799334
_4443_,VPWR,li1,89.2400,116.9600,1.799111
_4442_,VPWR,li1,63.0200,73.4400,1.799023
_4441_,VPWR,li1,147.2000,68.0000,1.799333
_4440_,VPWR,li1,104.8800,220.3200,1.799184
_4439_,VPWR,li1,133.8600,155.0400,1.798893
_4438_,VPWR,li1,22.5400,95.2000,1.799714
_4437_,VPWR,li1,20.2400,116.9600,1.799801
_4436_,VPWR,li1,14.7200,182.2400,1.799783
_4435_,VPWR,li1,63.4800,19.0400,1.799453
_4434_,VPWR,li1,22.5400,225.7600,1.799812
_4433_,VPWR,li1,104.4200,19.0400,1.799301
_4432_,VPWR,li1,155.4800,155.0400,1.799108
_4431_,VPWR,li1,130.6400,193.1200,1.799221
_4430_,VPWR,li1,17.9400,51.6800,1.799832
_4429_,VPWR,li1,14.7200,138.7200,1.799803
_4428_,VPWR,li1,22.5400,160.4800,1.799853
_4427_,VPWR,li1,26.6800,29.9200,1.799794
_4426_,VPWR,li1,22.5400,214.8800,1.799715
_4425_,VPWR,li1,99.8200,73.4400,1.798789
_4424_,VPWR,li1,154.1000,187.6800,1.799363
_4423_,VPWR,li1,130.6400,73.4400,1.798916
_4422_,VPWR,li1,104.8800,165.9200,1.799228
_4421_,VPWR,li1,61.1800,214.8800,1.799138
_4420_,VPWR,li1,62.5600,198.5600,1.799327
_4419_,VPWR,li1,125.5800,24.4800,1.799219
_4418_,VPWR,li1,66.2400,149.6000,1.799228
_4417_,VPWR,li1,162.3800,29.9200,1.799761
_4416_,VPWR,li1,139.8400,231.2000,1.799224
_4415_,VPWR,li1,146.2800,13.6000,1.799727
_4414_,VPWR,li1,151.8000,95.2000,1.799156
_4413_,VPWR,li1,76.3600,209.4400,1.798846
_4412_,VPWR,li1,79.1200,19.0400,1.799351
_4411_,VPWR,li1,87.4000,122.4000,1.799118
_4410_,VPWR,li1,61.1800,78.8800,1.799293
_4409_,VPWR,li1,143.5200,73.4400,1.799051
_4408_,VPWR,li1,104.4200,225.7600,1.799160
_4407_,VPWR,li1,130.6400,155.0400,1.798880
_4406_,VPWR,li1,14.7200,95.2000,1.799696
_4405_,VPWR,li1,14.7200,122.4000,1.799769
_4404_,VPWR,li1,14.7200,187.6800,1.799790
_4403_,VPWR,li1,61.1800,24.4800,1.799383
_4402_,VPWR,li1,20.7000,220.3200,1.799838
_4401_,VPWR,li1,102.1200,19.0400,1.799300
_4400_,VPWR,li1,153.1800,160.4800,1.799420
_4399_,VPWR,li1,130.6400,198.5600,1.799299
_4398_,VPWR,li1,10.5800,57.1200,1.799813
_4397_,VPWR,li1,14.7200,138.7200,1.799803
_4396_,VPWR,li1,12.8800,155.0400,1.799768
_4395_,VPWR,li1,23.4600,35.3600,1.799829
_4394_,VPWR,li1,14.7200,209.4400,1.799730
_4393_,VPWR,li1,99.8200,73.4400,1.798789
_4392_,VPWR,li1,151.3400,193.1200,1.799347
_4391_,VPWR,li1,125.5800,78.8800,1.799117
_4390_,VPWR,li1,99.8200,171.3600,1.799255
_4389_,VPWR,li1,56.5800,214.8800,1.799202
_4388_,VPWR,li1,58.8800,193.1200,1.799403
_4387_,VPWR,li1,117.3000,24.4800,1.799182
_4386_,VPWR,li1,61.6400,155.0400,1.799208
_4385_,VPWR,li1,158.7000,24.4800,1.799553
_4384_,VPWR,li1,135.2400,225.7600,1.799299
_4383_,VPWR,li1,139.3800,19.0400,1.799444
_4382_,VPWR,li1,148.5800,95.2000,1.799105
_4381_,VPWR,li1,73.6000,204.0000,1.798889
_4380_,VPWR,li1,74.5200,24.4800,1.799281
_4379_,VPWR,li1,82.3400,127.8400,1.798752
_4378_,VPWR,li1,58.4200,73.4400,1.799088
_4377_,VPWR,li1,139.8400,68.0000,1.799275
_4376_,VPWR,li1,101.2000,220.3200,1.799185
_4375_,VPWR,li1,126.0400,155.0400,1.798869
_4374_,VPWR,li1,11.5000,100.6400,1.799772
_4373_,VPWR,li1,11.5000,116.9600,1.799781
_4372_,VPWR,li1,12.4200,176.8000,1.799736
_4371_,VPWR,li1,53.3600,19.0400,1.799524
_4370_,VPWR,li1,13.3400,225.7600,1.799794
_4369_,VPWR,li1,97.5200,13.6000,1.799699
_4368_,VPWR,li1,143.5200,160.4800,1.799380
_4367_,VPWR,li1,128.8000,204.0000,1.799010
_4366_,VPWR,li1,11.5000,62.5600,1.799793
_4365_,VPWR,li1,11.5000,144.1600,1.799808
_4364_,VPWR,li1,12.8800,149.6000,1.799797
_4363_,VPWR,li1,14.7200,35.3600,1.799818
_4362_,VPWR,li1,11.5000,214.8800,1.799746
_4361_,VPWR,li1,92.0000,73.4400,1.798815
_4360_,VPWR,li1,143.5200,187.6800,1.799271
_4359_,VPWR,li1,172.9600,269.2800,1.799884
_4358_,VPWR,li1,168.3600,274.7200,1.799820
_4357_,VPWR,li1,129.2600,78.8800,1.799135
_4356_,VPWR,li1,99.8200,171.3600,1.799255
_4355_,VPWR,li1,53.3600,220.3200,1.799438
_4354_,VPWR,li1,57.5000,198.5600,1.799389
_4353_,VPWR,li1,118.2200,24.4800,1.799182
_4352_,VPWR,li1,63.4800,144.1600,1.799395
_4351_,VPWR,li1,156.4000,24.4800,1.799520
_4350_,VPWR,li1,138.4600,220.3200,1.799316
_4349_,VPWR,li1,142.6000,19.0400,1.799469
_4348_,VPWR,li1,149.9600,84.3200,1.799449
_4347_,VPWR,li1,69.4600,214.8800,1.799085
_4346_,VPWR,li1,77.7400,24.4800,1.799250
_4345_,VPWR,li1,80.0400,122.4000,1.799148
_4344_,VPWR,li1,56.1200,78.8800,1.799342
_4343_,VPWR,li1,142.6000,73.4400,1.799051
_4342_,VPWR,li1,102.5800,231.2000,1.799004
_4341_,VPWR,li1,129.2600,160.4800,1.799332
_4340_,VPWR,li1,11.0400,95.2000,1.799692
_4339_,VPWR,li1,13.3400,122.4000,1.799769
_4338_,VPWR,li1,13.3400,187.6800,1.799790
_4337_,VPWR,li1,54.2800,24.4800,1.799456
_4336_,VPWR,li1,14.2600,225.7600,1.799794
_4335_,VPWR,li1,97.0600,19.0400,1.799301
_4334_,VPWR,li1,144.4400,155.0400,1.798961
_4333_,VPWR,li1,129.7200,193.1200,1.799221
_4332_,VPWR,li1,11.9600,57.1200,1.799813
_4331_,VPWR,li1,12.4200,133.2800,1.799758
_4330_,VPWR,li1,14.2600,155.0400,1.799768
_4329_,VPWR,li1,18.4000,29.9200,1.799864
_4328_,VPWR,li1,11.0400,209.4400,1.799725
_4327_,VPWR,li1,92.4600,73.4400,1.798815
_4326_,VPWR,li1,145.3600,187.6800,1.799285
_4325_,VPWR,li1,117.7600,106.0800,1.799054
_4324_,VPWR,li1,114.5400,182.2400,1.799163
_4323_,VPWR,li1,63.9400,242.0800,1.799366
_4322_,VPWR,li1,79.1200,176.8000,1.798973
_4321_,VPWR,li1,113.6200,62.5600,1.799201
_4320_,VPWR,li1,77.7400,165.9200,1.799246
_4319_,VPWR,li1,169.2800,51.6800,1.799726
_4318_,VPWR,li1,146.7400,242.0800,1.799438
_4317_,VPWR,li1,133.8600,62.5600,1.799280
_4316_,VPWR,li1,169.2800,106.0800,1.799446
_4315_,VPWR,li1,84.1800,242.0800,1.799270
_4314_,VPWR,li1,75.4400,51.6800,1.799269
_4313_,VPWR,li1,95.6800,111.5200,1.799014
_4312_,VPWR,li1,71.7600,73.4400,1.798955
_4311_,VPWR,li1,162.8400,62.5600,1.799600
_4310_,VPWR,li1,117.3000,242.0800,1.799263
_4309_,VPWR,li1,97.9800,144.1600,1.799232
_4308_,VPWR,li1,35.4200,100.6400,1.799522
_4307_,VPWR,li1,41.8600,106.0800,1.799493
_4306_,VPWR,li1,35.4200,187.6800,1.799587
_4305_,VPWR,li1,53.3600,57.1200,1.799481
_4304_,VPWR,li1,35.4200,242.0800,1.799651
_4303_,VPWR,li1,97.5200,62.5600,1.799190
_4302_,VPWR,li1,166.5200,160.4800,1.799512
_4301_,VPWR,li1,104.8800,198.5600,1.799217
_4300_,VPWR,li1,35.4200,68.0000,1.799598
_4299_,VPWR,li1,35.4200,144.1600,1.799641
_4298_,VPWR,li1,38.6400,165.9200,1.799579
_4297_,VPWR,li1,33.1200,46.2400,1.799736
_4296_,VPWR,li1,31.7400,214.8800,1.799559
_4295_,VPWR,li1,104.8800,78.8800,1.799089
_4294_,VPWR,li1,162.3800,209.4400,1.799406
_4293_,VPWR,li1,126.5000,106.0800,1.799086
_4292_,VPWR,li1,125.5800,187.6800,1.799154
_4291_,VPWR,li1,70.8400,247.5200,1.799407
_4290_,VPWR,li1,86.9400,182.2400,1.799189
_4289_,VPWR,li1,117.7600,68.0000,1.799156
_4288_,VPWR,li1,76.8200,165.9200,1.799246
_4287_,VPWR,li1,176.1800,51.6800,1.799821
_4286_,VPWR,li1,154.1000,247.5200,1.799509
_4285_,VPWR,li1,138.4600,57.1200,1.799485
_4284_,VPWR,li1,173.8800,106.0800,1.799508
_4283_,VPWR,li1,87.4000,247.5200,1.799339
_4282_,VPWR,li1,81.8800,46.2400,1.799380
_4281_,VPWR,li1,103.0400,111.5200,1.798984
_4280_,VPWR,li1,77.7400,78.8800,1.799180
_4279_,VPWR,li1,169.2800,68.0000,1.799545
_4278_,VPWR,li1,125.5800,247.5200,1.799336
_4277_,VPWR,li1,112.7000,149.6000,1.799008
_4276_,VPWR,li1,38.1800,100.6400,1.799477
_4275_,VPWR,li1,48.3000,111.5200,1.799398
_4274_,VPWR,li1,45.0800,193.1200,1.799533
_4273_,VPWR,li1,63.0200,62.5600,1.799337
_4272_,VPWR,li1,40.4800,242.0800,1.799572
_4271_,VPWR,li1,103.0400,68.0000,1.799128
_4270_,VPWR,li1,177.1000,160.4800,1.799603
_4269_,VPWR,li1,114.0800,204.0000,1.798908
_4268_,VPWR,li1,40.4800,73.4400,1.799343
_4267_,VPWR,li1,40.4800,144.1600,1.799585
_4266_,VPWR,li1,47.3800,165.9200,1.799476
_4265_,VPWR,li1,40.4800,46.2400,1.799637
_4264_,VPWR,li1,39.1000,214.8800,1.799420
_4263_,VPWR,li1,114.5400,84.3200,1.799303
_4262_,VPWR,li1,167.4400,204.0000,1.799497
_4261_,VPWR,li1,200.1000,68.0000,1.799193
_4260_,VPWR,li1,207.9200,155.0400,1.798974
_4259_,VPWR,li1,225.4000,73.4400,1.798611
_4258_,VPWR,li1,220.8000,165.9200,1.798740
_4257_,VPWR,li1,218.0400,106.0800,1.798580
_4256_,VPWR,li1,218.5000,138.7200,1.798535
_4255_,VPWR,li1,210.2200,68.0000,1.799034
_4254_,VPWR,li1,215.2800,122.4000,1.798719
_4253_,VPWR,li1,225.4000,89.7600,1.798385
_4252_,VPWR,li1,207.9200,165.9200,1.798969
_4251_,VPWR,li1,195.0400,73.4400,1.799167
_4250_,VPWR,li1,203.7800,155.0400,1.799067
_4249_,VPWR,li1,218.0400,73.4400,1.798719
_4248_,VPWR,li1,216.2000,160.4800,1.798596
_4247_,VPWR,li1,215.7400,111.5200,1.798015
_4246_,VPWR,li1,211.1400,138.7200,1.798705
_4245_,VPWR,li1,202.8600,78.8800,1.799326
_4244_,VPWR,li1,215.7400,122.4000,1.798719
_4243_,VPWR,li1,219.4200,84.3200,1.798943
_4242_,VPWR,li1,200.5600,165.9200,1.799104
_4241_,VPWR,li1,192.7400,68.0000,1.799310
_4240_,VPWR,li1,206.0800,149.6000,1.799113
_4239_,VPWR,li1,216.6600,68.0000,1.798973
_4238_,VPWR,li1,218.9600,160.4800,1.798537
_4237_,VPWR,li1,215.2800,116.9600,1.798831
_4236_,VPWR,li1,212.0600,144.1600,1.798885
_4235_,VPWR,li1,207.4600,68.0000,1.799070
_4234_,VPWR,li1,215.7400,127.8400,1.798759
_4233_,VPWR,li1,221.2600,84.3200,1.798921
_4232_,VPWR,li1,202.4000,171.3600,1.799133
_4231_,VPWR,li1,192.2800,89.7600,1.799135
_4230_,VPWR,li1,193.2000,160.4800,1.799140
_4229_,VPWR,li1,210.2200,106.0800,1.798729
_4228_,VPWR,li1,194.5800,171.3600,1.799249
_4227_,VPWR,li1,192.7400,116.9600,1.799263
_4226_,VPWR,li1,197.8000,144.1600,1.799124
_4225_,VPWR,li1,202.8600,95.2000,1.798843
_4224_,VPWR,li1,203.3200,122.4000,1.798947
_4223_,VPWR,li1,217.5800,95.2000,1.798507
_4222_,VPWR,li1,202.8600,187.6800,1.799031
_4221_,VPWR,li1,187.2200,95.2000,1.799261
_4220_,VPWR,li1,191.8200,149.6000,1.799336
_4219_,VPWR,li1,205.6200,111.5200,1.798294
_4218_,VPWR,li1,182.1600,171.3600,1.799489
_4217_,VPWR,li1,190.9000,111.5200,1.798815
_4216_,VPWR,li1,196.4200,133.2800,1.799060
_4215_,VPWR,li1,202.8600,89.7600,1.798901
_4214_,VPWR,li1,197.8000,127.8400,1.799071
_4213_,VPWR,li1,217.5800,89.7600,1.798547
_4212_,VPWR,li1,202.8600,182.2400,1.799188
_4211_,VPWR,li1,182.1600,89.7600,1.799411
_4210_,VPWR,li1,188.6000,160.4800,1.799277
_4209_,VPWR,li1,198.2600,106.0800,1.798998
_4208_,VPWR,li1,185.3800,165.9200,1.799418
_4207_,VPWR,li1,185.3800,111.5200,1.799032
_4206_,VPWR,li1,190.9000,138.7200,1.799153
_4205_,VPWR,li1,189.9800,84.3200,1.799386
_4204_,VPWR,li1,195.0400,127.8400,1.799123
_4203_,VPWR,li1,210.2200,89.7600,1.798695
_4202_,VPWR,li1,193.2000,182.2400,1.799336
_4201_,VPWR,li1,184.9200,89.7600,1.799307
_4200_,VPWR,li1,190.4400,155.0400,1.799267
_4199_,VPWR,li1,202.8600,106.0800,1.798879
_4198_,VPWR,li1,186.3000,176.8000,1.799231
_4197_,VPWR,li1,189.9800,106.0800,1.799164
_4196_,VPWR,li1,194.1200,144.1600,1.799233
_4195_,VPWR,li1,194.5800,95.2000,1.799044
_4194_,VPWR,li1,195.9600,122.4000,1.799096
_4193_,VPWR,li1,210.2200,95.2000,1.798692
_4192_,VPWR,li1,194.5800,182.2400,1.799336
_4191_,VPWR,li1,256.2200,68.0000,1.798720
_4190_,VPWR,li1,235.9800,138.7200,1.798166
_4189_,VPWR,li1,267.2600,68.0000,1.798707
_4188_,VPWR,li1,244.2600,193.1200,1.798294
_4187_,VPWR,li1,241.5000,84.3200,1.798730
_4186_,VPWR,li1,256.6800,138.7200,1.797845
_4185_,VPWR,li1,241.5000,68.0000,1.798765
_4184_,VPWR,li1,254.3800,127.8400,1.798266
_4183_,VPWR,li1,272.3200,89.7600,1.797742
_4182_,VPWR,li1,270.0200,187.6800,1.798236
_4181_,VPWR,li1,254.3800,73.4400,1.798376
_4180_,VPWR,li1,230.4600,133.2800,1.798405
_4179_,VPWR,li1,267.2600,68.0000,1.798707
_4178_,VPWR,li1,243.3400,182.2400,1.798694
_4177_,VPWR,li1,239.6600,89.7600,1.798106
_4176_,VPWR,li1,246.5600,133.2800,1.798225
_4175_,VPWR,li1,235.9800,68.0000,1.798790
_4174_,VPWR,li1,254.3800,122.4000,1.798210
_4173_,VPWR,li1,267.2600,84.3200,1.798576
_4172_,VPWR,li1,260.3600,193.1200,1.798171
_4171_,VPWR,li1,122.8200,100.6400,1.799065
_4170_,VPWR,li1,117.3000,182.2400,1.799170
_4169_,VPWR,li1,66.2400,247.5200,1.799440
_4168_,VPWR,li1,77.2800,182.2400,1.799221
_4167_,VPWR,li1,116.8400,68.0000,1.799156
_4166_,VPWR,li1,79.1200,160.4800,1.799375
_4165_,VPWR,li1,172.0400,46.2400,1.799815
_4164_,VPWR,li1,151.8000,242.0800,1.799478
_4163_,VPWR,li1,130.1800,57.1200,1.799424
_4162_,VPWR,li1,171.1200,100.6400,1.799502
_4161_,VPWR,li1,81.4200,247.5200,1.799358
_4160_,VPWR,li1,78.2000,46.2400,1.799397
_4159_,VPWR,li1,100.2800,122.4000,1.799089
_4158_,VPWR,li1,75.9000,73.4400,1.798909
_4157_,VPWR,li1,164.6800,57.1200,1.799720
_4156_,VPWR,li1,114.5400,242.0800,1.799251
_4155_,VPWR,li1,100.2800,149.6000,1.798999
_4154_,VPWR,li1,30.8200,100.6400,1.799624
_4153_,VPWR,li1,40.4800,111.5200,1.799518
_4152_,VPWR,li1,37.2600,193.1200,1.799627
_4151_,VPWR,li1,55.2000,62.5600,1.799404
_4150_,VPWR,li1,38.6400,247.5200,1.799676
_4149_,VPWR,li1,100.2800,57.1200,1.799319
_4148_,VPWR,li1,169.2800,160.4800,1.799539
_4147_,VPWR,li1,112.7000,193.1200,1.799196
_4146_,VPWR,li1,37.2600,73.4400,1.799407
_4145_,VPWR,li1,33.1200,144.1600,1.799670
_4144_,VPWR,li1,40.0200,165.9200,1.799579
_4143_,VPWR,li1,37.2600,51.6800,1.799628
_4142_,VPWR,li1,33.1200,220.3200,1.799692
_4141_,VPWR,li1,113.1600,78.8800,1.799087
_4140_,VPWR,li1,164.2200,209.4400,1.799437
_4139_,VPWR,li1,248.8600,68.0000,1.798739
_4138_,VPWR,li1,228.6200,138.7200,1.798337
_4137_,VPWR,li1,261.7400,73.4400,1.798346
_4136_,VPWR,li1,241.5000,182.2400,1.798710
_4135_,VPWR,li1,233.6800,89.7600,1.798211
_4134_,VPWR,li1,240.5800,144.1600,1.798511
_4133_,VPWR,li1,232.7600,78.8800,1.799043
_4132_,VPWR,li1,246.5600,122.4000,1.798284
_4131_,VPWR,li1,255.3000,89.7600,1.797912
_4130_,VPWR,li1,256.2200,182.2400,1.798608
_4129_,VPWR,li1,256.2200,68.0000,1.798720
_4128_,VPWR,li1,228.6200,144.1600,1.798637
_4127_,VPWR,li1,269.1000,73.4400,1.798327
_4126_,VPWR,li1,241.5000,187.6800,1.798452
_4125_,VPWR,li1,236.9000,95.2000,1.798131
_4124_,VPWR,li1,243.3400,138.7200,1.798049
_4123_,VPWR,li1,233.6800,68.0000,1.798803
_4122_,VPWR,li1,249.3200,116.9600,1.798423
_4121_,VPWR,li1,256.6800,84.3200,1.798628
_4120_,VPWR,li1,257.6000,187.6800,1.798313
_4119_,VPWR,li1,172.2700,280.1600,1.799767
_4118_,VPWR,li1,178.7100,274.7200,1.799797
_4117_,VPWR,li1,169.5100,274.7200,1.799822
_4116_,VPWR,li1,291.4100,160.4800,1.797694
_4115_,VPWR,li1,260.3600,176.8000,1.797547
_4114_,VPWR,li1,273.0100,171.3600,1.798275
_4113_,VPWR,li1,263.3500,171.3600,1.798339
_4112_,VPWR,li1,255.9900,176.8000,1.797627
_4111_,VPWR,li1,203.0900,182.2400,1.799188
_4110_,VPWR,li1,256.2200,176.8000,1.797627
_4109_,VPWR,li1,268.8700,176.8000,1.797449
_4108_,VPWR,li1,261.5100,187.6800,1.798286
_4107_,VPWR,li1,208.1500,171.3600,1.799022
_4106_,VPWR,li1,287.5000,89.7600,1.797673
