Instance,Terminal,Layer,X location,Y location,Voltage
_3903_,VGND,li1,58.6500,97.9200,0.000739
_3902_,VGND,li1,43.4700,97.9200,0.000547
_3901_,VGND,li1,39.3300,92.4800,0.000558
_3900_,VGND,li1,26.4500,87.0400,0.000199
_3899_,VGND,li1,44.3900,87.0400,0.000462
_3898_,VGND,li1,19.5500,97.9200,0.000271
_3897_,VGND,li1,136.8500,141.4400,0.000659
_3896_,VGND,li1,135.9300,146.8800,0.000929
_3895_,VGND,li1,136.8500,152.3200,0.000859
_3894_,VGND,li1,129.0300,146.8800,0.000960
_3893_,VGND,li1,133.6300,157.7600,0.001079
_3892_,VGND,li1,115.6900,152.3200,0.000966
_3891_,VGND,li1,108.7900,152.3200,0.000983
_3890_,VGND,li1,108.7900,146.8800,0.000985
_3889_,VGND,li1,132.2500,184.9600,0.000945
_3888_,VGND,li1,126.7300,228.4800,0.000956
_3887_,VGND,li1,123.0500,244.8000,0.000887
_3886_,VGND,li1,108.3300,233.9200,0.000705
_3885_,VGND,li1,123.9700,228.4800,0.000972
_3884_,VGND,li1,107.8700,223.0400,0.000910
_3883_,VGND,li1,168.1300,125.1200,0.000664
_3882_,VGND,li1,175.0300,76.1600,0.000420
_3881_,VGND,li1,169.9700,65.2800,0.000359
_3880_,VGND,li1,165.3700,76.1600,0.000596
_3879_,VGND,li1,179.1700,70.7200,0.000410
_3878_,VGND,li1,152.4900,70.7200,0.000747
_3877_,VGND,li1,84.4100,97.9200,0.000987
_3876_,VGND,li1,77.9700,87.0400,0.000772
_3875_,VGND,li1,79.3500,76.1600,0.001055
_3874_,VGND,li1,63.7100,92.4800,0.000990
_3873_,VGND,li1,77.9700,92.4800,0.001106
_3872_,VGND,li1,64.6300,76.1600,0.000924
_3871_,VGND,li1,112.0100,119.6800,0.000881
_3870_,VGND,li1,100.9700,114.2400,0.001054
_3869_,VGND,li1,103.7300,119.6800,0.000874
_3868_,VGND,li1,79.8100,108.8000,0.000899
_3867_,VGND,li1,100.9700,103.3600,0.000904
_3866_,VGND,li1,89.9300,119.6800,0.000834
_3865_,VGND,li1,87.6300,130.5600,0.001321
_3864_,VGND,li1,86.7100,54.4000,0.000737
_3863_,VGND,li1,87.6300,54.4000,0.000737
_3862_,VGND,li1,83.9500,48.9600,0.000697
_3861_,VGND,li1,88.0900,65.2800,0.000791
_3860_,VGND,li1,88.0900,38.0800,0.000800
_3859_,VGND,li1,88.0900,38.0800,0.000800
_3858_,VGND,li1,83.0300,21.7600,0.000629
_3857_,VGND,li1,96.8300,201.2800,0.001196
_3856_,VGND,li1,90.8500,212.1600,0.001373
_3855_,VGND,li1,89.9300,244.8000,0.000898
_3854_,VGND,li1,89.9300,228.4800,0.000989
_3853_,VGND,li1,93.1500,212.1600,0.001382
_3852_,VGND,li1,77.9700,212.1600,0.001300
_3851_,VGND,li1,149.7300,114.2400,0.000928
_3850_,VGND,li1,162.6100,103.3600,0.000611
_3849_,VGND,li1,160.3100,92.4800,0.000715
_3848_,VGND,li1,171.3500,92.4800,0.000555
_3847_,VGND,li1,154.7900,92.4800,0.000784
_3846_,VGND,li1,167.2100,108.8000,0.000634
_3845_,VGND,li1,159.3900,103.3600,0.000652
_3844_,VGND,li1,178.2500,103.3600,0.000418
_3843_,VGND,li1,144.2100,103.3600,0.000781
_3842_,VGND,li1,145.1300,48.9600,0.000555
_3841_,VGND,li1,149.7300,32.6400,0.000398
_3840_,VGND,li1,146.5100,38.0800,0.000608
_3839_,VGND,li1,147.8900,21.7600,0.000480
_3838_,VGND,li1,145.1300,59.8400,0.000639
_3837_,VGND,li1,152.4900,54.4000,0.000486
_3836_,VGND,li1,138.6900,54.4000,0.000591
_3835_,VGND,li1,157.0900,179.5200,0.000653
_3834_,VGND,li1,152.0300,228.4800,0.000751
_3833_,VGND,li1,155.2500,244.8000,0.000615
_3832_,VGND,li1,141.9100,239.3600,0.000526
_3831_,VGND,li1,151.1100,217.6000,0.000581
_3830_,VGND,li1,142.3700,228.4800,0.000838
_3829_,VGND,li1,168.5900,130.5600,0.000665
_3828_,VGND,li1,169.9700,43.5200,0.000262
_3827_,VGND,li1,174.1100,43.5200,0.000226
_3826_,VGND,li1,178.2500,48.9600,0.000159
_3825_,VGND,li1,163.5300,43.5200,0.000337
_3824_,VGND,li1,168.1300,32.6400,0.000242
_3823_,VGND,li1,178.2500,32.6400,0.000137
_3822_,VGND,li1,165.3700,27.2000,0.000305
_3821_,VGND,li1,88.0900,141.4400,0.000674
_3820_,VGND,li1,82.5700,146.8800,0.000901
_3819_,VGND,li1,83.4900,157.7600,0.000894
_3818_,VGND,li1,70.1500,163.2000,0.000739
_3817_,VGND,li1,88.0900,146.8800,0.000930
_3816_,VGND,li1,69.2300,146.8800,0.000801
_3815_,VGND,li1,118.4500,114.2400,0.001076
_3814_,VGND,li1,119.3700,59.8400,0.000782
_3813_,VGND,li1,128.5700,43.5200,0.000588
_3812_,VGND,li1,128.5700,38.0800,0.000724
_3811_,VGND,li1,126.7300,27.2000,0.000603
_3810_,VGND,li1,125.3500,59.8400,0.000762
_3809_,VGND,li1,122.1300,48.9600,0.000703
_3808_,VGND,li1,122.1300,65.2800,0.000747
_3807_,VGND,li1,89.4700,168.6400,0.000852
_3806_,VGND,li1,83.0300,184.9600,0.000982
_3805_,VGND,li1,85.7900,179.5200,0.000897
_3804_,VGND,li1,70.1500,179.5200,0.000791
_3803_,VGND,li1,83.0300,190.4000,0.000705
_3802_,VGND,li1,66.0100,195.8400,0.000653
_3801_,VGND,li1,92.6900,201.2800,0.001194
_3800_,VGND,li1,75.2100,223.0400,0.000799
_3799_,VGND,li1,72.4500,244.8000,0.000813
_3798_,VGND,li1,62.3300,239.3600,0.000522
_3797_,VGND,li1,74.2900,228.4800,0.000902
_3796_,VGND,li1,62.7900,223.0400,0.000685
_3795_,VGND,li1,137.7700,174.0800,0.000864
_3794_,VGND,li1,126.7300,174.0800,0.000932
_3793_,VGND,li1,123.0500,184.9600,0.000997
_3792_,VGND,li1,107.8700,179.5200,0.000923
_3791_,VGND,li1,126.7300,168.6400,0.000820
_3790_,VGND,li1,108.3300,168.6400,0.000865
_3789_,VGND,li1,140.0700,103.3600,0.000810
_3788_,VGND,li1,141.2200,108.8000,0.000840
_3787_,VGND,li1,183.7700,212.1600,0.000389
_3786_,VGND,li1,184.9200,217.6000,0.000377
_3785_,VGND,li1,176.8700,217.6000,0.000326
_3784_,VGND,li1,180.5500,217.6000,0.000331
_3783_,VGND,li1,176.4100,223.0400,0.000395
_3782_,VGND,li1,181.4700,223.0400,0.000409
_3781_,VGND,li1,169.9700,223.0400,0.000499
_3780_,VGND,li1,141.2200,97.9200,0.000939
_3779_,VGND,li1,139.1500,92.4800,0.000966
_3778_,VGND,li1,139.6100,92.4800,0.000966
_3777_,VGND,li1,134.0900,76.1600,0.001020
_3776_,VGND,li1,137.3100,108.8000,0.000862
_3775_,VGND,li1,134.0900,114.2400,0.001039
_3774_,VGND,li1,129.9500,103.3600,0.000867
_3773_,VGND,li1,183.0800,157.7600,0.000606
_3772_,VGND,li1,169.5100,146.8800,0.000558
_3771_,VGND,li1,165.1400,146.8800,0.000623
_3770_,VGND,li1,175.4900,125.1200,0.000525
_3769_,VGND,li1,171.3500,136.0000,0.000595
_3768_,VGND,li1,168.1300,141.4400,0.000462
_3767_,VGND,li1,177.3300,136.0000,0.000479
_3766_,VGND,li1,169.0500,136.0000,0.000638
_3765_,VGND,li1,181.0100,130.5600,0.000520
_3764_,VGND,li1,140.9900,130.5600,0.001195
_3763_,VGND,li1,179.4000,130.5600,0.000520
_3762_,VGND,li1,140.0700,136.0000,0.000978
_3761_,VGND,li1,131.7900,130.5600,0.001321
_3760_,VGND,li1,188.3700,125.1200,0.000700
_3759_,VGND,li1,124.4300,130.5600,0.001402
_3758_,VGND,li1,179.8600,146.8800,0.000400
_3757_,VGND,li1,157.0900,141.4400,0.000551
_3756_,VGND,li1,154.7900,136.0000,0.000848
_3755_,VGND,li1,164.4500,125.1200,0.000724
_3754_,VGND,li1,156.1700,125.1200,0.000842
_3753_,VGND,li1,181.0100,136.0000,0.000576
_3752_,VGND,li1,175.0300,130.5600,0.000518
_3751_,VGND,li1,173.4200,130.5600,0.000557
_3750_,VGND,li1,177.1000,130.5600,0.000468
_3749_,VGND,li1,155.0200,130.5600,0.000954
_3748_,VGND,li1,155.0200,136.0000,0.000848
_3747_,VGND,li1,156.6300,136.0000,0.000824
_3746_,VGND,li1,123.2800,130.5600,0.001402
_3745_,VGND,li1,126.5000,130.5600,0.001375
_3744_,VGND,li1,135.9300,136.0000,0.000997
_3743_,VGND,li1,129.0300,130.5600,0.001352
_3742_,VGND,li1,123.5100,136.0000,0.001035
_3741_,VGND,li1,134.3200,130.5600,0.001292
_3740_,VGND,li1,161.9200,136.0000,0.000751
_3739_,VGND,li1,165.3700,141.4400,0.000500
_3738_,VGND,li1,166.7500,136.0000,0.000678
_3737_,VGND,li1,170.2000,141.4400,0.000441
_3736_,VGND,li1,175.0300,146.8800,0.000472
_3735_,VGND,li1,160.7700,146.8800,0.000690
_3734_,VGND,li1,159.3900,152.3200,0.000629
_3733_,VGND,li1,160.7700,174.0800,0.000675
_3732_,VGND,li1,162.6100,168.6400,0.000580
_3731_,VGND,li1,164.9100,136.0000,0.000711
_3730_,VGND,li1,159.8500,136.0000,0.000780
_3729_,VGND,li1,164.6800,136.0000,0.000711
_3728_,VGND,li1,168.1300,136.0000,0.000678
_3727_,VGND,li1,165.3700,130.5600,0.000722
_3726_,VGND,li1,162.1500,141.4400,0.000515
_3725_,VGND,li1,169.0500,130.5600,0.000665
_3724_,VGND,li1,97.7500,136.0000,0.001031
_3723_,VGND,li1,135.9300,130.5600,0.001268
_3722_,VGND,li1,129.4900,130.5600,0.001352
_3721_,VGND,li1,129.0300,136.0000,0.001020
_3720_,VGND,li1,93.8400,136.0000,0.001011
_3719_,VGND,li1,80.7300,136.0000,0.000922
_3718_,VGND,li1,101.4300,130.5600,0.001400
_3717_,VGND,li1,89.0100,136.0000,0.000974
_3716_,VGND,li1,84.8700,130.5600,0.001296
_3715_,VGND,li1,121.2100,130.5600,0.001409
_3714_,VGND,li1,124.8900,136.0000,0.001035
_3713_,VGND,li1,119.6000,125.1200,0.001106
_3712_,VGND,li1,76.5900,130.5600,0.001219
_3711_,VGND,li1,122.5900,125.1200,0.001095
_3710_,VGND,li1,118.4500,125.1200,0.001115
_3709_,VGND,li1,120.2900,125.1200,0.001106
_3708_,VGND,li1,97.7500,130.5600,0.001390
_3707_,VGND,li1,120.2900,130.5600,0.001414
_3706_,VGND,li1,117.5300,130.5600,0.001417
_3705_,VGND,li1,116.1500,130.5600,0.001417
_3704_,VGND,li1,96.6000,136.0000,0.001022
_3703_,VGND,li1,68.3100,125.1200,0.000977
_3702_,VGND,li1,100.0500,130.5600,0.001396
_3701_,VGND,li1,91.3100,136.0000,0.000998
_3700_,VGND,li1,94.9900,130.5600,0.001367
_3699_,VGND,li1,105.1100,136.0000,0.001045
_3698_,VGND,li1,152.7200,136.0000,0.000872
_3697_,VGND,li1,148.8100,136.0000,0.000927
_3696_,VGND,li1,150.1900,136.0000,0.000897
_3695_,VGND,li1,103.5000,136.0000,0.001045
_3694_,VGND,li1,77.0500,130.5600,0.001219
_3693_,VGND,li1,105.5700,136.0000,0.001046
_3692_,VGND,li1,102.3500,195.8400,0.000816
_3691_,VGND,li1,104.1900,195.8400,0.000812
_3690_,VGND,li1,146.9700,130.5600,0.001091
_3689_,VGND,li1,152.9500,125.1200,0.000895
_3688_,VGND,li1,152.4900,125.1200,0.000895
_3687_,VGND,li1,149.5000,125.1200,0.000916
_3686_,VGND,li1,73.3700,125.1200,0.001019
_3685_,VGND,li1,149.2700,130.5600,0.001043
_3684_,VGND,li1,146.0500,125.1200,0.000958
_3683_,VGND,li1,150.6500,125.1200,0.000916
_3682_,VGND,li1,148.3500,125.1200,0.000935
_3681_,VGND,li1,161.2300,125.1200,0.000768
_3680_,VGND,li1,161.2300,125.1200,0.000768
_3679_,VGND,li1,158.9300,125.1200,0.000800
_3678_,VGND,li1,149.0400,119.6800,0.000749
_3677_,VGND,li1,142.3700,125.1200,0.000974
_3676_,VGND,li1,151.1100,119.6800,0.000715
_3675_,VGND,li1,146.5100,114.2400,0.000946
_3674_,VGND,li1,148.3500,114.2400,0.000928
_3673_,VGND,li1,139.8400,125.1200,0.000990
_3672_,VGND,li1,71.9900,125.1200,0.001019
_3671_,VGND,li1,69.2300,130.5600,0.001097
_3670_,VGND,li1,68.5400,136.0000,0.000813
_3669_,VGND,li1,74.2900,136.0000,0.000866
_3668_,VGND,li1,63.7100,141.4400,0.000597
_3667_,VGND,li1,73.1400,130.5600,0.001175
_3666_,VGND,li1,74.5200,136.0000,0.000866
_3665_,VGND,li1,75.2100,141.4400,0.000636
_3664_,VGND,li1,68.7700,141.4400,0.000619
_3663_,VGND,li1,116.6100,136.0000,0.001048
_3662_,VGND,li1,161.6900,146.8800,0.000690
_3661_,VGND,li1,167.6700,141.4400,0.000479
_3660_,VGND,li1,115.2300,136.0000,0.001048
_3659_,VGND,li1,118.9100,136.0000,0.001042
_3658_,VGND,li1,71.5300,141.4400,0.000628
_3657_,VGND,li1,74.2900,125.1200,0.001040
_3656_,VGND,li1,68.3100,119.6800,0.000694
_3655_,VGND,li1,71.0700,119.6800,0.000708
_3654_,VGND,li1,69.6900,141.4400,0.000619
_3653_,VGND,li1,77.0500,125.1200,0.001064
_3652_,VGND,li1,65.5500,125.1200,0.000942
_3651_,VGND,li1,67.8500,130.5600,0.001097
_3650_,VGND,li1,71.0700,119.6800,0.000708
_3649_,VGND,li1,64.6300,108.8000,0.000765
_3648_,VGND,li1,62.7900,108.8000,0.000742
_3647_,VGND,li1,141.4500,130.5600,0.001195
_3646_,VGND,li1,138.2300,130.5600,0.001235
_3645_,VGND,li1,139.1500,130.5600,0.001235
_3644_,VGND,li1,184.2300,184.9600,0.000537
_3643_,VGND,li1,188.3700,184.9600,0.000619
_3642_,VGND,li1,216.8900,293.7600,0.000536
_3641_,VGND,li1,226.5500,299.2000,0.000608
_3640_,VGND,li1,227.0100,293.7600,0.000578
_3639_,VGND,li1,228.8500,293.7600,0.000588
_3638_,VGND,li1,240.8100,293.7600,0.000635
_3637_,VGND,li1,234.3700,299.2000,0.000648
_3636_,VGND,li1,235.7500,299.2000,0.000662
_3635_,VGND,li1,170.8900,277.4400,0.000236
_3634_,VGND,li1,180.5500,272.0000,0.000157
_3633_,VGND,li1,181.9300,272.0000,0.000157
_3632_,VGND,li1,218.7300,184.9600,0.001114
_3631_,VGND,li1,255.0700,174.0800,0.002026
_3630_,VGND,li1,63.7100,299.2000,0.000731
_3629_,VGND,li1,188.3700,288.3200,0.000371
_3628_,VGND,li1,180.0900,212.1600,0.000361
_3627_,VGND,li1,275.3100,201.2800,0.001097
_3626_,VGND,li1,284.5100,157.7600,0.002071
_3625_,VGND,li1,188.3700,299.2000,0.000364
_3624_,VGND,li1,197.1100,190.4000,0.000898
_3623_,VGND,li1,185.1500,201.2800,0.000386
_3622_,VGND,li1,194.8100,266.5600,0.000278
_3621_,VGND,li1,210.4500,266.5600,0.000390
_3620_,VGND,li1,224.2500,261.1200,0.000527
_3619_,VGND,li1,227.9300,277.4400,0.000659
_3618_,VGND,li1,231.1500,272.0000,0.000592
_3617_,VGND,li1,238.5100,272.0000,0.000638
_3616_,VGND,li1,249.0900,288.3200,0.000801
_3615_,VGND,li1,249.5500,277.4400,0.000754
_3614_,VGND,li1,249.5500,261.1200,0.000681
_3613_,VGND,li1,263.8100,261.1200,0.000737
_3612_,VGND,li1,185.1500,179.5200,0.000478
_3611_,VGND,li1,201.2500,190.4000,0.000991
_3610_,VGND,li1,189.2900,119.6800,0.000582
_3609_,VGND,li1,186.9900,136.0000,0.000704
_3608_,VGND,li1,173.1900,119.6800,0.000458
_3607_,VGND,li1,183.7700,146.8800,0.000468
_3606_,VGND,li1,188.3700,119.6800,0.000582
_3605_,VGND,li1,182.3900,141.4400,0.000425
_3604_,VGND,li1,187.9100,119.6800,0.000542
_3603_,VGND,li1,175.4900,141.4400,0.000387
_3602_,VGND,li1,186.9900,119.6800,0.000542
_3601_,VGND,li1,185.1500,157.7600,0.000659
_3600_,VGND,li1,146.9700,108.8000,0.000813
_3599_,VGND,li1,148.3500,168.6400,0.000694
_3598_,VGND,li1,99.5900,201.2800,0.001193
_3597_,VGND,li1,95.4500,174.0800,0.000947
_3596_,VGND,li1,118.9100,119.6800,0.000875
_3595_,VGND,li1,93.6100,136.0000,0.001011
_3594_,VGND,li1,159.3900,125.1200,0.000800
_3593_,VGND,li1,161.2300,179.5200,0.000606
_3592_,VGND,li1,148.3500,103.3600,0.000755
_3591_,VGND,li1,156.6300,119.6800,0.000661
_3590_,VGND,li1,106.0300,195.8400,0.000810
_3589_,VGND,li1,99.5900,130.5600,0.001396
_3588_,VGND,li1,113.3900,125.1200,0.001138
_3587_,VGND,li1,83.0300,103.3600,0.000841
_3586_,VGND,li1,171.8100,119.6800,0.000487
_3585_,VGND,li1,142.3700,179.5200,0.000766
_3584_,VGND,li1,139.6100,136.0000,0.000987
_3583_,VGND,li1,61.4100,97.9200,0.000785
_3582_,VGND,li1,56.8100,119.6800,0.000569
_3581_,VGND,li1,58.1900,157.7600,0.000648
_3580_,VGND,li1,60.4900,114.2400,0.000752
_3579_,VGND,li1,71.5300,212.1600,0.001250
_3578_,VGND,li1,109.7100,130.5600,0.001413
_3577_,VGND,li1,167.2100,146.8800,0.000593
_3576_,VGND,li1,144.6700,184.9600,0.000835
_3575_,VGND,li1,65.0900,103.3600,0.000738
_3574_,VGND,li1,62.3300,125.1200,0.000880
_3573_,VGND,li1,61.4100,146.8800,0.000727
_3572_,VGND,li1,66.0100,119.6800,0.000674
_3571_,VGND,li1,71.0700,206.7200,0.000762
_3570_,VGND,li1,117.5300,130.5600,0.001417
_3569_,VGND,li1,169.0500,184.9600,0.000530
_3568_,VGND,li1,290.4900,81.6000,0.000720
_3567_,VGND,li1,290.9500,146.8800,0.001596
_3566_,VGND,li1,294.6300,92.4800,0.002212
_3565_,VGND,li1,294.6300,157.7600,0.002091
_3564_,VGND,li1,282.6700,97.9200,0.002114
_3563_,VGND,li1,294.1700,130.5600,0.001962
_3562_,VGND,li1,281.2900,97.9200,0.002114
_3561_,VGND,li1,284.9700,108.8000,0.002007
_3560_,VGND,li1,284.5100,87.0400,0.002172
_3559_,VGND,li1,284.5100,157.7600,0.002071
_3558_,VGND,li1,260.5900,261.1200,0.000722
_3557_,VGND,li1,245.4100,255.6800,0.000978
_3556_,VGND,li1,259.2100,261.1200,0.000722
_3555_,VGND,li1,253.2300,277.4400,0.000772
_3554_,VGND,li1,261.9700,282.8800,0.000757
_3553_,VGND,li1,259.2100,288.3200,0.000858
_3552_,VGND,li1,249.5500,293.7600,0.000668
_3551_,VGND,li1,240.8100,293.7600,0.000635
_3550_,VGND,li1,236.6700,272.0000,0.000623
_3549_,VGND,li1,241.2700,261.1200,0.000637
_3548_,VGND,li1,230.2300,261.1200,0.000575
_3547_,VGND,li1,225.6300,261.1200,0.000539
_3546_,VGND,li1,214.1300,282.8800,0.000560
_3545_,VGND,li1,216.4300,282.8800,0.000571
_3544_,VGND,li1,222.8700,261.1200,0.000527
_3543_,VGND,li1,215.0500,255.6800,0.000701
_3542_,VGND,li1,204.9300,250.2400,0.000449
_3541_,VGND,li1,198.9500,255.6800,0.000513
_3540_,VGND,li1,198.0300,272.0000,0.000332
_3539_,VGND,li1,199.8700,282.8800,0.000481
_3538_,VGND,li1,188.3700,261.1200,0.000250
_3537_,VGND,li1,186.9900,261.1200,0.000228
_3536_,VGND,li1,184.6900,255.6800,0.000300
_3535_,VGND,li1,188.8300,212.1600,0.000417
_3534_,VGND,li1,192.0500,201.2800,0.000473
_3533_,VGND,li1,193.4300,201.2800,0.000473
_3532_,VGND,li1,207.6900,195.8400,0.000832
_3531_,VGND,li1,258.2900,239.3600,0.000846
_3530_,VGND,li1,274.3900,239.3600,0.000940
_3529_,VGND,li1,273.9300,233.9200,0.001129
_3528_,VGND,li1,273.9300,228.4800,0.001857
_3527_,VGND,li1,256.9100,228.4800,0.001774
_3526_,VGND,li1,252.7700,239.3600,0.000816
_3525_,VGND,li1,248.6300,244.8000,0.001006
_3524_,VGND,li1,244.4900,239.3600,0.000760
_3523_,VGND,li1,243.1100,228.4800,0.001603
_3522_,VGND,li1,240.3500,223.0400,0.001266
_3521_,VGND,li1,233.4500,223.0400,0.001186
_3520_,VGND,li1,227.9300,223.0400,0.001114
_3519_,VGND,li1,229.3100,233.9200,0.000837
_3518_,VGND,li1,225.6300,239.3600,0.000614
_3517_,VGND,li1,220.1100,223.0400,0.001017
_3516_,VGND,li1,212.7500,223.0400,0.000928
_3515_,VGND,li1,212.7500,223.0400,0.000928
_3514_,VGND,li1,201.2500,217.6000,0.000593
_3513_,VGND,li1,206.3100,228.4800,0.000942
_3512_,VGND,li1,194.3500,223.0400,0.000657
_3511_,VGND,li1,188.3700,233.9200,0.000419
_3510_,VGND,li1,185.1500,244.8000,0.000351
_3509_,VGND,li1,183.7700,244.8000,0.000351
_3508_,VGND,li1,199.8700,190.4000,0.000939
_3507_,VGND,li1,190.6700,299.2000,0.000384
_3506_,VGND,li1,275.3100,250.2400,0.001087
_3505_,VGND,li1,177.3300,266.5600,0.000131
_3504_,VGND,li1,279.4500,266.5600,0.000722
_3503_,VGND,li1,278.5300,244.8000,0.001162
_3502_,VGND,li1,294.6300,282.8800,0.000840
_3501_,VGND,li1,285.4300,277.4400,0.000903
_3500_,VGND,li1,277.1500,255.6800,0.001230
_3499_,VGND,li1,285.4300,223.0400,0.001597
_3498_,VGND,li1,294.6300,201.2800,0.001163
_3497_,VGND,li1,287.2700,212.1600,0.001034
_3496_,VGND,li1,277.1500,179.5200,0.001633
_3495_,VGND,li1,273.9300,190.4000,0.001891
_3494_,VGND,li1,280.3700,244.8000,0.001166
_3493_,VGND,li1,280.3700,136.0000,0.002075
_3492_,VGND,li1,282.2100,119.6800,0.001731
_3491_,VGND,li1,278.9900,136.0000,0.002075
_3490_,VGND,li1,285.4300,130.5600,0.001954
_3489_,VGND,li1,277.1500,146.8800,0.001574
_3488_,VGND,li1,276.2300,157.7600,0.002045
_3487_,VGND,li1,277.1500,163.2000,0.001814
_3486_,VGND,li1,276.2300,174.0800,0.002248
_3485_,VGND,li1,269.3300,195.8400,0.001409
_3484_,VGND,li1,273.9300,201.2800,0.001097
_3483_,VGND,li1,279.9100,212.1600,0.001016
_3482_,VGND,li1,282.2100,217.6000,0.001417
_3481_,VGND,li1,254.6100,201.2800,0.000971
_3480_,VGND,li1,249.5500,217.6000,0.001175
_3479_,VGND,li1,249.5500,212.1600,0.000872
_3478_,VGND,li1,251.3900,217.6000,0.001197
_3477_,VGND,li1,152.9500,146.8800,0.000790
_3476_,VGND,li1,156.1700,146.8800,0.000747
_3475_,VGND,li1,146.9700,141.4400,0.000620
_3474_,VGND,li1,182.3900,206.7200,0.000345
_3473_,VGND,li1,188.3700,288.3200,0.000371
_3472_,VGND,li1,169.0500,282.8800,0.000372
_3471_,VGND,li1,185.1500,288.3200,0.000356
_3470_,VGND,li1,154.3300,299.2000,0.000579
_3469_,VGND,li1,112.4700,288.3200,0.000997
_3468_,VGND,li1,123.0500,282.8800,0.000668
_3467_,VGND,li1,117.5300,277.4400,0.000340
_3466_,VGND,li1,80.7300,282.8800,0.000603
_3465_,VGND,li1,71.9900,282.8800,0.000546
_3464_,VGND,li1,68.3100,277.4400,0.000207
_3463_,VGND,li1,56.3500,299.2000,0.000658
_3462_,VGND,li1,110.1700,282.8800,0.000687
_3461_,VGND,li1,140.0700,288.3200,0.000851
_3460_,VGND,li1,163.5300,282.8800,0.000444
_3459_,VGND,li1,152.4900,282.8800,0.000535
_3458_,VGND,li1,134.5500,293.7600,0.000909
_3457_,VGND,li1,140.0700,277.4400,0.000312
_3456_,VGND,li1,132.7100,282.8800,0.000637
_3455_,VGND,li1,96.3700,299.2000,0.000882
_3454_,VGND,li1,82.1100,282.8800,0.000603
_3453_,VGND,li1,96.8300,277.4400,0.000308
_3452_,VGND,li1,58.1900,282.8800,0.000418
_3451_,VGND,li1,264.2700,157.7600,0.001971
_3450_,VGND,li1,261.9700,152.3200,0.001337
_3449_,VGND,li1,265.6500,157.7600,0.001986
_3448_,VGND,li1,279.9100,92.4800,0.002176
_3447_,VGND,li1,151.1100,233.9200,0.000542
_3446_,VGND,li1,167.2100,239.3600,0.000333
_3445_,VGND,li1,176.4100,239.3600,0.000238
_3444_,VGND,li1,182.8500,228.4800,0.000441
_3443_,VGND,li1,216.8900,184.9600,0.001087
_3442_,VGND,li1,215.9700,190.4000,0.001282
_3441_,VGND,li1,218.2700,195.8400,0.000983
_3440_,VGND,li1,223.7900,201.2800,0.000737
_3439_,VGND,li1,177.3300,277.4400,0.000211
_3438_,VGND,li1,187.4500,206.7200,0.000455
_3437_,VGND,li1,255.5300,114.2400,0.002515
_3436_,VGND,li1,239.8900,163.2000,0.001494
_3435_,VGND,li1,282.6700,103.3600,0.002064
_3434_,VGND,li1,248.1700,174.0800,0.001920
_3433_,VGND,li1,239.8900,114.2400,0.002276
_3432_,VGND,li1,267.9500,136.0000,0.002031
_3431_,VGND,li1,239.8900,119.6800,0.001419
_3430_,VGND,li1,271.6300,130.5600,0.001882
_3429_,VGND,li1,273.0100,114.2400,0.002676
_3428_,VGND,li1,270.2500,168.6400,0.001974
_3427_,VGND,li1,232.9900,174.0800,0.001661
_3426_,VGND,li1,258.7500,108.8000,0.001875
_3425_,VGND,li1,239.8900,152.3200,0.001172
_3424_,VGND,li1,278.5300,103.3600,0.002048
_3423_,VGND,li1,252.3100,174.0800,0.001986
_3422_,VGND,li1,243.1100,108.8000,0.001730
_3421_,VGND,li1,264.2700,146.8800,0.001517
_3420_,VGND,li1,234.8300,130.5600,0.001518
_3419_,VGND,li1,269.7900,119.6800,0.001676
_3418_,VGND,li1,278.5300,108.8000,0.001989
_3417_,VGND,li1,269.7900,174.0800,0.002207
_3416_,VGND,li1,230.2300,174.0800,0.001596
_3415_,VGND,li1,127.6500,119.6800,0.000857
_3414_,VGND,li1,98.2100,184.9600,0.001026
_3413_,VGND,li1,69.2300,239.3600,0.000557
_3412_,VGND,li1,60.9500,184.9600,0.000815
_3411_,VGND,li1,117.0700,43.5200,0.000623
_3410_,VGND,li1,64.1700,157.7600,0.000730
_3409_,VGND,li1,155.7100,38.0800,0.000525
_3408_,VGND,li1,132.2500,239.3600,0.000575
_3407_,VGND,li1,147.8900,48.9600,0.000524
_3406_,VGND,li1,152.4900,103.3600,0.000712
_3405_,VGND,li1,94.5300,228.4800,0.001008
_3404_,VGND,li1,77.0500,70.7200,0.000842
_3403_,VGND,li1,67.8500,108.8000,0.000793
_3402_,VGND,li1,49.9100,92.4800,0.000752
_3401_,VGND,li1,150.6500,76.1600,0.000825
_3400_,VGND,li1,99.1300,239.3600,0.000645
_3399_,VGND,li1,99.5900,157.7600,0.001002
_3398_,VGND,li1,19.0900,92.4800,0.000265
_3397_,VGND,li1,16.3300,108.8000,0.000234
_3396_,VGND,li1,28.2900,190.4000,0.000208
_3395_,VGND,li1,54.9700,54.4000,0.000517
_3394_,VGND,li1,21.3900,244.8000,0.000182
_3393_,VGND,li1,93.6100,43.5200,0.000648
_3392_,VGND,li1,139.1500,174.0800,0.000864
_3391_,VGND,li1,105.5700,206.7200,0.000814
_3390_,VGND,li1,8.9700,70.7200,0.000291
_3389_,VGND,li1,20.9300,141.4400,0.000183
_3388_,VGND,li1,20.9300,168.6400,0.000207
_3387_,VGND,li1,16.3300,48.9600,0.000180
